uidx,obs_id,exchange_idx,student_text,teacher_text,follow_up_unfiltered_zscore,follow_up_unfiltered_majority,follow_up_filtered_zscore,follow_up_filtered_majority
4562_538,4562,4562_538,That’s Student M’s.,"Student C, do you have extra graphs up there?",-0.9015933358701623,0.0,,
4562_548,4562,4562_548,There are five of us here.,"Yes.  What dear?  Okay, all right, go ahead.",-0.9617130180524415,0.0,,
4562_550,4562,4562_550,Can we take our gloves off when we’re writing?,What’s that?,-0.8303110795325396,0.0,,
4562_552,4562,4562_552,Can we take our gloves off when we’re writing?,Are you finished touching the candy for right now?,-0.9308077276363026,0.0,,
4562_554,4562,4562_554,Yes.  We added it all up to make our graph.,"Well, let me ask you this, how many did you have total?",0.7998783621878812,1.0,-0.06533861776530696,0.0
4562_568,4562,4562_568,That’s what we’re trying to figure out.,"All right, work quickly.  Have you figured out how many you have total?",0.27692267193420955,,-0.10025668890991046,
4562_570,4562,4562_570,"Yes, but there’s 52 yellow.","Okay, but I want to know how many you have total right now so that we can make a – all right, you know how many you have total, right?",0.4575373697920276,1.0,-0.7866576692238575,0.0
4562_576,4562,4562_576,"Wait, what were the names?",But you’re going to have to think of the rule that will help that work because you’re going to have to be able to –,-0.9314457564663808,0.0,,
4562_578,4562,4562_578,Where do we put the names?  Like where do we put Val?,"Down below that graph.  Excuse me.  Okay, you know what I need for you to do?  I need for you to take your book and go next door to Teacher I’s room, okay?",-0.6023675553217744,0.0,-1.0702591020190135,
4562_580,4562,4562_580,But I already finished it.,You did?  Have you finished this one?,-0.4573576686176711,0.0,-0.8684962373468951,
4562_582,4562,4562_582,It’s a draw book.,Have you finished the next one?,-0.847634445133934,0.0,,
4562_590,4562,4562_590,"So we need different colors that just two, right?",You need two different colors.,-0.8981597845880969,0.0,,
4562_595,4562,4562_595,"Yeah, that’s what we did.  So what do we do?  Like?","All right, you have 184 total and you want Val to have some but you want Tino to have more.",0.019547995177377375,1.0,-0.6444363402728186,0.0
4562_597,4562,4562_597,So if I said Val only had 182 and Tino got two or more than him every day?,"Okay, so then it’s going to increase by two.  But are you going to use up 184 that way?",0.8433483397886818,1.0,-0.09613222371525809,0.0
4562_602,4562,4562_602,I don’t know.  I don’t get that.,So should you use a higher number instead of three?,-0.9253112369111198,0.0,,
4562_610,4562,4562_610,I can’t find the markers anywhere.  I looked.  Where are the markers?,Everybody stop.,-0.8908227422353528,0.0,,
4562_615,4562,4562_615,"Wait, do we throw our gloves away?",Did I say to do that?,-0.8472454844813347,0.0,,
4562_622,4562,4562_622,"She just said to go to your desk and sit down, be quiet.","I said to put them on your paper.  I may have inadvertently caused confusion when I said to count them by color.  I just thought it would be easier if you divide them out by color.  One person count the pinks, write down the number. One person count the yellows, write down the number.  When you went through all the colors, add them, and that would give you your total.  But apparently there seem to be some discourse or there’s problems with people counting up the colors because you were arguing over what color you wanted to count.  That was not part of the math problem.  So this is what we were looking to do.  How many days were we talking about?",-0.9696787871631528,0.0,,
4562_646,4562,4562_646,Why do my hands smell like zebra?,Like what?,-0.8988190573689607,0.0,,
4562_666,4562,4562_666,I just woke up at like 5:30.,"Okay, but listen to my – look in my eyes.  What’s the most important part right now for you to do?",-0.8712404617462498,0.0,,
4562_670,4562,4562_670,You can’t wear your gloves anymore.  They were on the floor.,"Why are you worrying about their group?  Student N, I need you to be out of the chair.  We’re done with the chair. Student N.  All right, are your gloves fine?  Student C, were your gloves on the floor?",-0.8336617627574444,0.0,,
4562_672,4562,4562_672,"Mine were right there and then they dropped, so yes.","Okay, so you’re done.",-0.8808348044743662,0.0,,
4562_674,4562,4562_674,"Mine was right here, but I don’t know where my other one is.","Okay, then you’re done.",-0.9663616698290793,0.0,,
4562_679,4562,4562_679,Yep.  This one was here and this one was here.,"Then you’re fine.  These two boys will take care of touching the candy.  All right, Student M, you guys need to count these up as fast as you can.  You’re the ____ ___.  All right, so now start thinking.  Do you want to start your function table –",-0.4589888255568666,0.0,-1.0068260178089292,
4562_681,4562,4562_681,"Well, we could do it by _____.",Try it.  Try it and see what happens if you do.,1.8716769906811237,2.0,1.5087245237865037,1.0
4562_683,4562,4562_683,Do we use the back?,I want you to.  Have you counted up the number yet?  Are you getting close?,-0.47685198738029566,0.0,-0.7317091157615132,
4562_685,4562,4562_685,We already counted the total up.  Now we’re counting the candies.,"How?  What do you mean you counted?  You have 161, correct?  So now I want you to make your Val and your Tino table, days one through seven, and I want you to see how many that you could probably do and get as close as you can to 161.  Now think about this.  You’re dividing it by two people, all right?  Are you going to want to do times two necessarily for 161?  You want to go?",0.8759777898901984,1.0,-0.0623410031319509,0.0
4562_689,4562,4562_689,We don’t even know what 16 times –,"Try that.  Yes, you do.  Have you counted how many you have total?  How many do you have total?  195 total.  So now it’s time for you to take a look at your chart and make your chart.  How many do you have?  I need to bring you a couple of extra charts.  Two extra charts.  You need two more charts.  You have to decide.  What number do you want to start out with about?  Who many did she get on the first day?",0.6432121291437881,1.0,-0.3005788514471812,0.0
4562_694,4562,4562_694,Times 20 is way too big?,How many is that?,0.7728980559869537,2.0,1.2590393866522027,1.0
4562_7,4562,4562_7,I gave my homework to this.,"Okay, but still open it to that page.  All right.  Did you have one?",-0.8972184076432711,0.0,,
4562_707,4562,4562_707,Dang.  That would be 400?,"What is 20 times 20?  Someone suggested multiplying times 20, but you have –",-0.2401829837061793,1.0,-1.1319963703251728,0.0
4562_713,4562,4562_713,2 times 20 is 40.,"Well, think about this.  What?",-0.11141718307574655,0.0,0.837707816583391,
4562_723,4562,4562_723,No.  I’m still thinking this.,Think it through.  You try it.  What?,0.9318830187223437,2.0,1.484702335076343,1.0
4562_73,4562,4562_73,So we can remember which one goes on the coordinate graph?,"Yeah, exactly.  So you can keep your ordered pairs straight because sometimes just looking at it, it can get a little bit confusing.  So for G in season one, what are the ordered pairs?",0.9728333741029584,1.0,-0.07334194215011751,0.0
4562_730,4562,4562_730,You could still use 20.,"Well, then you try that and see how that works.  Girls, what did you decide – and Student A, what did you decide to multiply by?",0.8064721900500493,1.0,-0.06879469139776424,0.0
4562_734,4562,4562_734,Can we do more than seven days?,No.,-0.8744083176563079,0.0,,
4562_740,4562,4562_740,Can someone eat 4 so it can be 180?,Have you finished counting yet?,-0.5208243636159774,0.0,-0.9203230604082056,
4562_774,4562,4562_774,We’re not going outside?,"I don’t know yet, darling.  The good news is we might be able to finish this during that time or if there’s some time at the end of the day.  I really think, boys and girls, honestly at this point – please look at me and listen.  I don’t feel comfortable letting you eat those because, well, I’ve watched some of you touch your pencils and then touch the candy and touch a white board and then touch the candy. But I’ve got some good news.  I had a backup just in case there was a bad plan and in case something like this happened.  So I will give you Fun Dips instead.",-0.8884134359552739,0.0,,
4562_776,4562,4562_776,Yay.  I already have a Fun Dip.,"Well yay.  All right, so please do me a favor.  Please do me a favor.  Sh.  Please do me a favor.  Thank you.  I would like for this group to roll up your candies because you’ve counted.  Keep your paperwork.  You don’t need the candy anymore, okay?  Roll up your candy and your gloves and put the baggies on the table.  Boys, did you end up counting how many you had total?",-0.9592971541809426,0.0,,
4562_780,4562,4562_780,Can I have 185 Fun Dip?,"Would you please roll up your candy, put your gloves in there, and somebody throw those away.",-0.9504026561410647,0.0,,
4562_784,4562,4562_784,"Wait, we throw them away?",Put your gloves in there and then throw them away.  And I would like for you to take all of your paperwork back to your desk.,-0.8777571778584173,0.0,,
4562_788,4562,4562_788,"Wait, she said put our gloves in there.",Put your gloves in there and throw them away.  Take all of your paperwork back to your desk and put it in your blue folder. Thank you.  Watch out.  That’s okay.,-0.9310567958137818,0.0,,
4562_790,4562,4562_790,"Teacher B, we have extras.","I have been looking for those.  Thank you.  Student J and Student C, let’s trade graphs.  Let’s trade graphs.  I’ve been looking for those graphs.",-0.9414580283646573,0.0,,
4562_793,4562,4562_793,"No, I can smell your breath.","Yes.  Thank you.  Please don’t tattle, okay?  All right, those are for your group.",-0.9713134512047973,0.0,,
4562_800,4562,4562_800,To get how close to 184 you can for homework.,"Right.  And so you’re going to need to make a function table, an input/output.  You need to decide how many Val is going to have because, boys and girls, Val – when you know what Val’s input is and you pick your rule, then you will know what Tino’s output is.  If you are multiplying times two, that’s going to be small.  But if you end up doing 6 times 20, you’re going to get 120 right there and you only had 184 candies to start with and you’re going to get 140. You’ve got 260 candies right there when you multiply by 20. So can it be times 20?",0.7127459519735586,1.0,-0.3825551207151682,0.0
4562_804,4562,4562_804,"Wait, how did you go over?","Because just between these two right here, that was 260 candies, but I only had 184 candies to start with.  So I can’t possibly multiply by 20.  I’m going to have to make that a smaller number.",-0.4243228520631466,0.0,-0.9486832980505139,
4562_814,4562,4562_814,What do you mean by absolutely can’t?,"If you try this and you’re at the point where you are so frustrated, your parents are frustrated, it has made your night terrible, then you stop and you say, you know what, Teacher B said I had a plan B.  Plan B is to multiply by three on your table.",-0.9414649071910549,0.0,,
4562_816,4562,4562_816,So you take away Tino’s and you multiply Val’s?,"Every single time that we did – we did this times – well, we changed this up so much.  When we did this times two, the rule was to multiply times two, correct?",-0.39384818721936066,0.0,-0.6161810970688948,
4562_822,4562,4562_822,I already did the times –,Three?,-0.4326054878325119,0.0,-0.7317091157615132,
4562_83,4562,4562_83,’Cause it’s X axis and then T is Y.  So you would put two before the nine.,"Okay.  Very good.  You have to take care of the X axis first. Very good.  All right, what is it for season three for G?",-0.27351515381911257,0.0,-0.3447498499149687,
4562_97,4562,4562_97,"Multiply each one – multiply G’s by, oh, G had?","I just want to know in G’s five seasons of wrestling, how many pins he had total?",0.4007967377421777,1.0,-0.8251670087880636,0.0
4563_130,4563,4563_130,"Acute, obtuse, and right, but I’m trying to do something more.",Okay.  How do you have yours sorted?  You’re still deciding? What did you do?  How did you sort them?  Can you wait just a minute please?  Okay.  Some of you – do you have yours sorted?  How do you have them sorted?,0.7067933495410598,2.0,1.1189952171372224,1.0
458_19,458,458_19,You cut it in half.,This way or this way?,0.8693055427825821,1.0,-0.06662494931598235,0.0
4597_81,4597,4597_81,My dad has done that.,"Yeah, I mean a lot of people give out a lot of different tips. So we have – let’s do this one real quick.  If I wanted to give someone a 10 percent tip on $10.00, how much would that be?",-0.5044343001888225,0.0,-1.0702591020190135,
4599_199,4599,4599_199,She cuts them into 9 pieces.,"1, 2, 3, 4, 5, 6, 7, 8, 9.  She has 9 pieces left.  Now they start to ask you some hard questions about those 9 pieces, like what is the fraction of that brownie? Is it 1 over 9?  Because that’s what some of you wanted to write.  Or is it 1 over something else? Can you tell me what the something else is?  It’s 12. Where did those extra 3 pieces come from, and why are they my whole?  Student J?",1.3553487941695055,2.0,0.8285689742112989,1.0
459_353,459,459_353,A greater or less than.,"Greater or less than sign, right?  It kind of looks like a hungry alligator’s mouth, right?  It’s skinny, and it has a point.  What’s another word for that greater or less than sign?  Think about it.  What does it really look like?",0.8981514262588347,1.0,-0.09618237564044911,0.0
4601_1,4601,4601_1,List all of the factors of 96.,Student K?,-0.9101490029939704,0.0,,
4603_24,4603,4603_24,Am I allowed to go up front and do it?,"Oh, that’s definitely, definitely an excellent choice.  Student A, one more?  Go ahead.  There’s plenty of room up there. You guys are so cute when you do this.  When you have a splash, when you throw paint on something and you splash the paint on there, does all the paint go straight across just like this?  Does the paint go like this and like this and like this and like this?  But look at you, you’re still trying to do everything nice and neat and orderly, and I just wanted it all over.  That’s really cute, though. [Laughter]  You guys, you’re so geared to go ahead and write it the way you’re supposed to.  We’re gonna go over these real quick.  We gotta have time to go over them. Let’s check.  We have label.  Is that a word that goes with graphing?",-0.08442192857788007,1.0,-0.9693776696829544,0.0
4603_69,4603,4603_69,"The number that’s on – like on the side, like shows a bar graph on the horizontal line.  The numbers that show how much that there is, like in October how many people played sports.  And then it shows five people.","I think he’s kinda sort of working around that a little bit, but can anybody tell me a little bit differently what a scale is?  Can you say it a little bit differently so I know what he means?  Student S?",0.8694579753579791,1.0,-0.011586916293414648,0.0
4620_1,4620,4620_1,Length times width times height.,"Now everything I told you yesterday, don’t be scared about it. I don’t get it.  They have given you the length, the width, the height, okay?  So all you have to do is multiply it.  Let’s take a look at number two.  You have a length of 6 centimeters, a width of 6 centimeters and a height of 2 centimeters.  What is your volume for that, Student J?",0.1333184133088982,1.0,-0.48455696659127867,0.0
4620_100,4620,4620_100,"Yes, but there was space around it.","Okay.  No, you can’t cut it.  So what could you do?  Think about what you could do to fix it.  You can’t cut the cube.  What?  What’s 5 times 5?  25, carry the 2.  5 times 4, 20, plus 2, so use that.  20, carry the 2, 4 times 4.  5, 2, 3, 0, 2.  Yes.  How many digits are after the decimal?  1, 2.  Now you’re not finished. You now need to multiply that times four and five tenths.  I need that.  Don’t throw that away.  There you go.  Thank you.  Yes, you can measure first. What’s up?",0.4526227062400137,1.0,-0.7849054102131124,0.0
4620_108,4620,4620_108,"It doesn’t work like that with the decimal, does it?","It has a decimal here, so you wouldn’t have to have a decimal in your answer, because you have a decimal here in these dimensions.  That’s okay.  Please carry those scissors correctly.  Okay.",-0.5078958220288109,0.0,-0.9486832980505139,
4620_114,4620,4620_114,What is up with these?,"They’re not going to be perfect, ever.",-0.9510592499191713,0.0,,
4620_12,4620,4620_12,"I’m saying no, it’s meters.","Oh, sorry.  All right.  Let’s go on.  Number seven, Student M. Excuse me.",-0.9425273348401298,0.0,,
4620_120,4620,4620_120,Do we do centimeters or inches?,"If these are centimeters, what do you think would be easiest?",1.0172108198389576,1.0,0.1664372231073304,0.0
4620_124,4620,4620_124,"This is width and this is height, right?",I didn’t see where your width was.,-0.8866922478056699,0.0,,
4620_126,4620,4620_126,"This was width, this was length, and this was height?",Okay.,-0.8129888438995003,0.0,,
4620_132,4620,4620_132,We did the first one.,And?,0.8169891208624666,2.0,1.2786263467418844,1.0
4620_144,4620,4620_144,Do we have to fill the whole thing up?,Could you give an estimate without filling the whole thing up?,0.6042426630015524,1.0,-0.6365380816781258,0.0
4620_154,4620,4620_154,This is the height for A.,I don’t know.  You tell me.,0.9138870815743237,2.0,1.3080598849964833,1.0
4620_156,4620,4620_156,"Then we did the height, we measured it, 5 centimeters, then the width and the volume was – this, we just leave 0.5 over here.","You’re going to have to multiply 4 times 5, then we have to multiply 20 times 4.5.  Take it back to what we did a long time ago with decimals.  You have to multiply 20 times 4.5, like that, okay?",0.426124857341428,1.0,-0.7576323121950502,0.0
4620_190,4620,4620_190,All of the cubes have a different size and are going to have a different volume.,"All three cubes, different sizes, probably going to have a different volume.  What else, Student C?  Listening.",1.2770411090870672,2.0,0.6281870366690088,1.0
4620_192,4620,4620_192,"For C and A, you can’t use the cubes to make them because there’s half marks and you can’t cut the cubes in half.",Okay.  What did you see?,0.7089275217589792,2.0,1.1021855618541003,1.0
4620_196,4620,4620_196,Even this since I already made it?,And you’re not finished with that?,0.38338781992393883,,0.24908353488895735,
4620_198,4620,4620_198,"No, this one is finished.","But you haven’t written anything with it?  Just keep it together, okay?  Thank you.  Keep it together.  Two, make sure my scissors, make sure the rulers get back where they should go.  Okay.  We will finish.",-0.4772471058619594,0.0,-0.9203230604082056,
4620_4,4620,4620_4,I got 90 cubic centimeters.,"Okay.  Number four, Student J?",-0.9406511385418982,0.0,,
4620_42,4620,4620_42,"Length, width, and height of a box.","Correct.  So don’t ask me, “I don’t get it.  What are dimensions?  Dimensions are the length, width, and height of your actual cube, your actual rectangular prism.  What we’re going to do today is explore with boxes, okay?  We’re going to explore with boxes.  So what I’m going to do is let you work with a partner, and I’m going to give you three different sets of some cubes.  You’re going to get your first set that looks like this.  What do you think you’re going to have to do?  Okay.  First you’re going to have to do what?  Cut it out, then you’re going to have to fold it.  So I have tape at each of the tables, and you and your partner work together.  There are three different cubes.  Cube A, cube B, cube C.  You’re going to work with a partner and cut out the patterns for the open cubes.  Fold up the sides, tape them together, okay?  That’s step one.  After you’ve done that we’re going to measure each open cube and record the findings in the chart.  Guess what.  I’m not giving you this chart.  So what do you think you’re going to have to do?",0.2875333090246525,,-0.015394210381752038,
4620_50,4620,4620_50,What do you mean by open cubes?,Okay.  What do you think I mean by open cubes?  You’re putting this together.  What do you think they mean by that? Student L?,1.9798927876263797,2.0,1.8193022010377202,1.0
4620_6,4620,4620_6,I got 36 cubic centimeters.,"Number five, Student M?",-0.8336617627574444,0.0,,
4620_62,4620,4620_62,It does  have to be perfect?,"I said it doesn’t have to be perfect.  What did you say, Student M?",-0.8307000401851387,0.0,,
4620_68,4620,4620_68,5 and a half centimeters.,"But what did you measure?  Did you measure the length, the width, or the height?  Okay.  Here is a great kind of predictor for you, to know where you should be at this time.  You have about 5 more minutes, maybe 7 max to be able to get these together.  That means some of you need to stop talking as much as you are. You need to start cutting faster, putting together faster, and stop the conversation.  5 to 7 minutes to finish putting your cubes together.",0.7062580927355362,1.0,-0.23227897225806818,0.0
4620_70,4620,4620_70,I already measured mine and they’re all the same.,"Should she measure hers to make sure they’re all the same or just copy?  Are the cubes like this similar to that? See?  Student M, it comes together like that. Remember, I said you had to leave it open.",0.28784456966814514,,0.032928473477709164,
4620_72,4620,4620_72,It would be nice if you could just shove it in.,"I just shoved it.  You don’t have to put them all together though, do you?  Do not throw them in, but can you place them nice and neatly in there?",0.21322781504347577,,-0.1296902271645094,
4620_76,4620,4620_76,Does it count if it’s a little oversized?,"This is approximate.  Is it closer to 5?  Is it 5 and a half or just 5?  Are they all going to be cubic already, or is it just centimeters and because you’re multiplying all three together, it’s cubic?",0.36613214959772256,,0.1590860436167093,
4620_80,4620,4620_80,That’s not mine.  That’s the C.,No it’s not.  Okay.  Just use hers.  I have no clue what has happened.  You all work together just using the C. You can estimate.  Why are you using inches?  The reason I’m asking you this is what are these?,-0.47120400693945036,0.0,1.1514154661795957,
4620_86,4620,4620_86,"If it’s 4 and a half, how do you show the halves?","How do we show halves when we have decimals?  Anytime you get to half, it’s always going to be what?",0.36306958800171296,1.0,-0.9165922344348951,0.0
4627_324,4627,4627_324,Are you collecting all the cards?,"Yes. Okay, I’ll take that set, thank you.  I’ll take your set, thank you.  Student D, help clean up this area.  Those need to be paper clipped together.  Student J and Student T and Student R, let’s get this area cleaned up.  Student J and Student S, I need you to get a move on.  This should be done already.  I’ll take them.",-0.9212133849081862,0.0,,
4628_284,4628,4628_284,One and two thirds equals four thirds.,"Okay, I’ll ask this again.  This is your whole number. Continue.  You don’t have to wait for me.  Student M, I’m talking to Student M.  How many pieces in your denominator?",0.4633495302115483,,0.26761718455535044,
4628_315,4628,4628_315,To the end number at the end of the number line?  And then count them all to see what the denominator would be.,"Okay, so you have to count your pieces between zero and one. Don’t fall for those tricks where they have from zero to two which was number six where they were trying to trick you.  Very, very nice.  Okay, so now what I want you to do –",-0.4800506647004938,0.0,-0.7317091157615132,
4629_103,4629,4629_103,15 divided by 5 equals 3.,"No, 15 divided by the denominator.  The denominator was three equals five in each group.  Then I have to take two of the groups.  So my next equation and I’m sure some of you are missing this would be to take my numerator, which is two, two of the groups, and multiply it by this 5 and that gives me the 10 crayons.  If you don’t have this part, please add it because I’m just showing you something new.  Some of you did 5 plus 5 equals 10 and that’s okay.",-0.05711175092041323,1.0,-0.8001026765542041,0.0
4629_133,4629,4629_133,How many do we make in all?,"Anywhere from 5-10.  You’re not doing your best and you both can report to Teacher M at recess time because I think that you are headed for what you were supposed to be headed for. I am not proud of your behavior.  You do one more thing and you will be leaving this room.  You’re not being part of the team.  Go sit down.  Student H, do you know what we’re doing here because your hands are just in there?  You can turn and share with your butterfly friends some equations that you’re coming up with.",-0.9080669895732364,0.0,,
4629_137,4629,4629_137,Can we write the fraction like this?,"Yes, you mean the way that the fraction bar is slanted, yeah. No, Student K, we’re not cutting.  If it’s not cut, then try to visualize.  There’s no time for cutting now.  You can do that at recess time.  Student H, are you working because I only see my examples.  You should probably already have at least two or three of your own equations written down.  Are you having trouble starting?  Okay. Where’s your notebook, honey?  Could you do equations that aren’t on the fraction strips using different denominators, like tenths or twelfths or ninths?  Sure.",-0.8871992569185972,0.0,,
4629_139,4629,4629_139,Can we do like over?,You can do as many as you can do.,-0.9719670427389827,0.0,,
4629_141,4629,4629_141,"No, I mean like the denominator.  I mean the numerator.",Can you give me an example of what you mean?,0.7692279528600804,2.0,1.1799417839681605,1.0
4629_145,4629,4629_145,Plus one twentieth equals three twentieths.,"Two twentieths plus one twentieth equals three twentieths. Yes, that’s fine.  Student M just gave me an example.  He asked if we could do two twentieths plus one twentieth equals three twentieths.  Sure.  That’s a fraction.  Of course twentieth means that the pieces is probably really, really tiny, right?  Student J, I don’t see any equations written down.  Sure.",-0.5022538831171639,0.0,-0.8684962373468951,
4629_147,4629,4629_147,Do we do two numbers?,"Oh, yeah, like adding – like having three fractions to add together?  Sure.  Another question was could you add three fractions together like one fourth plus one fourth plus one fourth equals three fourths.  Sure.  You can make the denominator any number you’d like to make it.",-0.1748163307676486,0.0,0.9343531843023134,
4629_152,4629,4629_152,Can we use these cards too?,"If it helps you.  While you’re working, let’s hear some examples.  And while we’re sharing, while we’re sharing, you are listening.",-0.9419749185479033,0.0,,
4629_158,4629,4629_158,One sixth plus one sixth plus one sixth plus one sixth is four sixths.,So you have one sixth four times?,1.2233210947859658,2.0,0.5119034595035212,1.0
4629_162,4629,4629_162,One tenth plus one tenth.,Equals?,0.7205863317425427,1.0,-0.3419073797526721,0.0
4629_178,4629,4629_178,"The denominator is going to be smaller than the numerator and the – if you do a number line, we’re going to have to like the zero, one is in the middle and then two.","The denominator is smaller than the numerator which means that we have more than one whole.  So if we were to put it on a number line, right, we’d have zero, one, two, or whatever. Let’s hear another one, Student H.",-0.4377223299320785,0.0,-0.6243640832675886,
4629_188,4629,4629_188,Two eighths minus one eighth.,– minus one eighth?,0.0091663621951672,1.0,-0.6444363402728186,0.0
4629_194,4629,4629_194,"That for addition the denominator is all the same like if you solve, and then if you do the denominator for subtraction, it’s all the same too.","What Student D is saying is that he notices the denominator for addition is all the same in the fraction numbers I’m adding and in the answer.  And in subtraction, the denominators are the same in the fractions I’m subtracting and in my answer.  What else is also the same is that the numerator is being changed.  So when I’m adding, the numerators that changes.  When I subtract, the numerator that changes. What I want you to do now is take a few moments.  You can use your fraction strips or you can use – some of you were already just using your own mind, what you already know and create some subtraction problems, some fraction subtraction problems.  What questions do you have –",1.0001022972652611,1.0,0.1494923846475071,0.0
4629_198,4629,4629_198,How many zeroes are in a trillion?,And what does that have to do with this?,0.7728937057614935,2.0,1.2786263467418844,1.0
4629_202,4629,4629_202,Can I do a hundred?,"Okay, let’s say 100 is our limit, okay?  Okay.  You know what, it’s in your parent/teacher book.  That’s why.  So let’s just focus on what we need to focus on.  So when you use the fraction stacks here, if you wanted to, let’s say, look at fifths, you might start with the number like, you know, I have three fifths.  So right it down, three fifths.  If I subtract one fifth away, so minus one fifth.  Minus.  We’re not doing addition.  We’re doing subtraction now.  So do you know how to write three fifths?  Not like that.  Would be three over five.  Three fifths.  Minus one fifth.  How many fifths are left?",-0.13826277085378028,1.0,-0.9693776696829544,0.0
4629_21,4629,4629_21,I’m not?  I’m not?,"Do you have your president’s report in, Student M?",-0.9312108825045137,0.0,,
4629_210,4629,4629_210,Uh-huh.  Equals 80 hundredths.,"Equals 80 hundredths.  Good.  Another example.  Student H, are we listening or are we socializing?  Student K?",-0.49523043729865796,0.0,-0.9203230604082056,
4629_212,4629,4629_212,"Seven eighths – no, yeah, seven eighths minus three eighths.",Seven eighths minus three eighths equals?,0.8158219488291,1.0,-0.18109463222186303,0.0
4629_222,4629,4629_222,Three eighths minus two eighths is one eighth.,"Three eighths minus two eighths equals one eighth.  So, everyone stop.  Put your pencils down.  One, two, three, eyes on me.",-0.8969507745177637,0.0,,
4629_224,4629,4629_224,"One, two, eyes on you.","Okay, I want everyone to stop for a moment and think about something you learned about fractions today, whether it was from the 10-minute math packet or from this lesson here.  I want you to take a moment.  I want you to think about what you learned.  I want you to whisper it to your butterfly friend, and then I’m going to ask some people to share. Whisper to Student S.",-0.9753062976054867,0.0,,
4629_228,4629,4629_228,"One, two, eyes on you.",Do I have a volunteer to share with the class now something that they learned about fractions today?  Student K?,-0.892001995385967,0.0,,
4629_230,4629,4629_230,"If you add or subtract with the same denominator, the denominator’s not going to change.  It’s going to stay the same.","If you add or subtract with the same denominator, the denominator will not change.  It will stay the same. Student D, what did we learn?  Student K.",0.1295449169688061,1.0,-0.6467165739827413,0.0
4629_232,4629,4629_232,It can go in big numbers up to 100.,"That the numbers can be any number like up to 100 or even more. Okay, it’s not just up to our own little world of eighths or twelfths, right?  Anybody else like to share what they learned about fractions today?  Tomorrow we’ll continue our work with adding and subtracting fractions, but we’re going to look at in word problems, which is just fine because you are doing that with your 10-minute math packets.  All right, it is time to clean up.  Your homework I will give to you separately.  It’s not in your books.  So please put your materials away.",0.28553362653529946,0.0,2.900653909629392,
4629_25,4629,4629_25,Miguel has 15 crayons in his crayon box.  Two thirds of his crayons are blue.  How many blue crayons does Miguel have in his crayon box?,"Okay, now read it one more time.",0.3532336981384924,,0.17743292616666795,
4629_27,4629,4629_27,Miguel has 15 crayons in his crayon box.  Two thirds of the crayons are blue.  How many blue – how many blue crayons does Miguel have in his crayon box?  Now you read the problem.,So what key information are you going to underline?  What do you think is important to help you?,0.4407886726548282,,0.43496024457115046,
4629_57,4629,4629_57,I want to do 3E.,Let’s see.  Make sure you use a black marker.  [Mumbling] Okay. Which one?,-0.5376022236067786,0.0,-1.0702591020190135,
4629_59,4629,4629_59,I need help with E.,"This is kind of working backwards.  So Ethan baked cookies.  He gave his sister a third of the cookies he baked.  He gave his sister two cookies.  How many cookies did Ethan bake? So we’re kind of working backwards, right?  Before we were given the whole.  We were given the whole like the 15 crayons is the whole, and then we were given the fraction and when we look at the denominator, we know how many groups to divide that number into, right? But now we’re kind of working backwards.  We don’t have the whole. What we know is that he gave a third of the cookies to his sister, but that that one third was two cookies.  So if this is – if you are to make three groups, you might start out by just taking three counters to represent the group, to represent one third.  He gave his sister two cookies. So this group here is one third.  That means that’s two cookies.  How many cookies go here then?",0.4679670236915032,1.0,-0.7551210716301163,0.0
4629_85,4629,4629_85,I’m confused because I thought this was telling you how many groups to make.,"Denominator does tell you how many groups to make, three.  So when you divide, what’s 15 divided by 3?  That should be a fact that you know.",0.332463732167726,1.0,-0.8147747725976838,0.0
4629_97,4629,4629_97,"One, two, eyes on you.","Okay, at this point if you are not on 1.3, I want you to get back on 1.3.  Student M, you can put all those counters back in the bin because what I’m seeing is not what you’re supposed to be doing, and you know what that means.  You’re done with counters for today.  Student D, please help him. He seems to need a little help.  All right, so –",-0.9101490029939704,0.0,,
4630_27,4630,4630_27,One whole and one half.,"So he found his match for this one.  What he’s going to write on this down below is one whole and one half here. Do you mind if I go and help Student E?  You’ve got it?  Okay.  Why don’t we just start with these three? Oh, actually, we’re doing it opposite.  We need to find the match for the blank ones so we can find enough to write on them.  Here, and here, and this is a good one.  How about this one?  We’re going to go through our deck that’s labeled and see which one is matched.  What about this one?  Is it matched? Almost, but not quite.  So we’ll put that down.  What about this one?  Almost.  This one?  This one?  This one?  What about this one?  Almost, so close.",0.470278986564312,,0.2749714416989478,
4631_187,4631,4631_187,"Ethan gave two eighths of his collection to Ruby, so I just added one eighth to one eighth and one eighth equals two eighths.",And what were you thinking with two eighths?,1.7337424140867632,2.0,1.34793934820791,1.0
4631_243,4631,4631_243,"No, that’s Hans Solo.",I’m sorry.  If this is a word problem what should I put under here?,-0.910687225070585,0.0,,
4631_257,4631,4631_257,I don’t even know.  How much does that equal?,You tell me.  Erase this.,0.6783400661164828,1.0,-0.17278846081523694,0.0
4631_35,4631,4631_35,The numerator is the pieces you have and denominator is how many pieces there are.,"Can someone repeat that in your own words?  Student P, give it a whirl.",1.312616936945686,2.0,0.6981958571907455,1.0
4636_161,4636,4636_161,You can’t do that.,Why not?  Isn’t an eighth a half of a fourth?,0.9028778610022203,1.0,-0.04581907145534714,0.0
