uidx,obs_id,exchange_idx,student_text,teacher_text,student_on_task_num_agree,student_on_task_majority,student_on_task_std,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_std,active_listening_num_agree,active_listening_majority,active_listening_std,follow_up_num_agree,follow_up_majority,follow_up_std,student_on_task,teacher_on_task,active_listening,follow_up,both_on_task,follow_up_excl_none,follow_up_grouped,student_on_task_zscore,teacher_on_task_zscore,active_listening_zscore,follow_up_zscore,both_on_task_zscore,follow_up_excl_none_zscore,follow_up_grouped_zscore
4490_184,4490,4490_184,Are we going to be doing it up here?,"Yeah, I’m putting the question up there on the screen, but you’re writing it down on your paper, okay?",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,0.0,0.3333333333333333,,0.0,-1.1781384685470186,-1.2518510546852424,1.1357316088388107,-1.5641077380982273,-1.0988398236221164,,-0.9421241799719186
4490_199,4490,4490_199,I’d try to end it.,"Now, go ahead and start these problems right here.",2,0,0.5773502691896258,2,1,0.5773502691896258,1,,,1,,,0.3333333333333333,0.6666666666666666,0.0,,0.3333333333333333,,0.0,-1.2078328958010776,-0.3799484778718644,-1.8645092785463442,,-1.1221824806072944,,-0.8513729590430829
4490_204,4490,4490_204,Is there a way to make the screen a little bigger?,"No, it’s not going to let me make it bigger than that.  Sixty- one and five tenths, minus sixteen and eight tenths.  Okay, you can write down problem number two, for those of you who need to write down the problem.  Ninety-three and three tenths minus forty-nine and nine tenths.  Go ahead and solve those problems for me, please.  [Pause]. All right, we’re moving to number three and four.",3,0,0.0,3,1,0.0,1,,1.4142135623730951,1,,,0.0,1.0,1.0,0.0,0.0,,0.0,-2.2683516509991475,0.4384340686170068,-0.4349336743977517,-1.1439803031246265,-2.2391637628812866,,-0.876817623936387
4490_219,4490,4490_219,"Yes.  After we’re done, can we grade it?","Yeah, we will be grading it, okay?  Okay, raise your hand quietly if you’re done – you’re not ready for me to move on to nine and 10.  Because you don’t have the problem written down.  Do you have the problem written down?",3,0,0.5,3,0,0.5,1,,,1,,,0.25,0.25,2.0,0.0,0.25,,0.0,-1.5603236649771914,-1.6456734816374965,0.6859602184407099,-1.3253071258608065,-1.500849681283515,,-0.9499891819784357
4490_226,4490,4490_226,"I think I might need to move up, because that’s –","Okay, but you’ve been – for that long.  You should have already moved up.  Go – go take a look.  I hope you’ve got the problems written down right.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.30999321182662,-2.467010346893939,,,-2.1763363243204643,,-0.8874991376284291
4490_24,4490,4490_24,What if they don’t have the decimal?,"Remember, what have we said?  If they don’t have a decimal, it is—",3,1,0.0,3,1,0.0,3,2.0,0.0,3,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.4433761247944156,0.4295446007177371,0.9164756309071377,0.15466416005972938,0.4566292875573919,-0.6298123311969209,0.5033167919282736
4490_241,4490,4490_241,What if you put the decimal in the wrong place?,"You tell me.  If the decimal is in the wrong place, the answer –",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,2.0,0.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.0,2.0,0.46686372985163843,0.44550079056777964,0.42927947844445197,1.5350502696318122,0.4808100267734136,1.4709463565628054,1.8455732944894276
4490_42,4490,4490_42,"Three and nine tenths.  I mean, nine hundredths.","Why are you scared?  I don’t think your classmates can hear you.  Can you say it nice and loud for me, please?",3,1,0.0,3,0,0.0,1,,,1,,,1.0,0.0,,,0.0,,0.0,0.462118499953716,-2.266819372502098,,,-2.061866782950643,,-0.8652288159180334
4490_54,4490,4490_54,Number eight is $4.35.,"That is correct, $4.35.  Number nine, Student B?",4,1,0.0,4,1,0.0,3,1.0,0.5773502691896257,3,0.0,1.0,1.0,1.0,1.5,0.5,1.0,1.0,0.5,0.4649277947738427,0.44512037046849723,0.37400673531148465,-0.8073157841201308,0.4908411274732114,0.9343531843023134,-0.3358205959961552
4490_72,4490,4490_72,Thirty-five and 84 hundredths.,"The answer, honey.  Have you been listening to your classmates the whole time?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,1,,0.7071067811865476,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.3333333333333333,0.499233660029398,0.48976261428847456,-0.7113526382962578,-1.1321994475068906,0.5294245236870276,-0.7317091157615132,-0.43314370990912643
4490_74,4490,4490_74,Thirty-five and 35 hundredths.,That is incorrect.  Student K?,3,1,0.0,3,1,0.0,3,1.0,0.0,2,1.0,0.5773502691896258,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.45940181408663977,0.43458358432238015,-0.6652316593685309,-0.29358271164585603,0.4726778245689875,-0.7682520787385502,0.00014022759203245286
44_47,44,44_47,Sing?  Oh.  You’re gonna sing tonight?,No.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.100251649747144,-2.1882743545227323,,,-1.991414065643817,,-0.9753062976054867
4529_133,4529,4529_133,But this has to change to – let me see.  What’s the – okay.,How do we get from 2 to 12?,3,1,0.0,3,1,0.0,3,1.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.4497937305705926,0.4307148443072915,-0.4440792717733013,0.43824061033447403,0.47482889509630394,-0.20232836409896568,0.8024275092118388
4529_171,4529,4529_171,It’s easy.  I did it.,What’s our answer?,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.43596341516789766,0.41798267809237083,-1.2439004354823282,0.031888479220529835,0.4561268225377891,-0.7813395802103653,-0.11561576144944026
452_130,452,452_130,"Because three-fourths of the crate has some oranges, but if you put one-fourth into numbers it’s gonna be the six.","Okay.  We’ll get there in a second, when we answer the other questions.  But one-fourth plus the other three-fourths, what does that equal?  Student J.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.4565931838004253,0.4261009968107443,-1.1766956219368885,-0.21200541450869048,0.4792898205237599,-1.057028349519769,-0.15291336838622968
452_35,452,452_35,How many equal parts are we talking about?,"So that might change for each of these questions, right.  We have to ask the three questions for each part of your problem. Okay.  So is this helping you solve the problem?",3,1,0.0,3,1,0.0,3,2.0,0.0,3,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.39219335731015326,0.3718521841665421,1.059053011863072,1.4584129499276397,0.4065369526728692,1.3587125948003713,1.722100447428625
4530_71,4530,4530_71,You cut the half into threes.,"Very good.  You have to cut each half portion into threes.  The reason I had these two come up is they showed me two different ways of modeling it.  Some of you like to take the long bar and split it in half, and split this half into three and this half into three.  Some of you like to take a big block and split it in half and split it into thirds.  Either way is fine.  I have half of you drawing it out this way, half of you drawing it out this way, and both of you are correct. What is my answer?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.0,0.45963528490610356,0.45049217994273655,0.43701055024069774,0.011156398843149904,0.48549015678175883,-0.8103917992558752,0.3580833657466704
4534_54,4534,4534_54,As long as it’s closed and has straight sides.,"What about if I draw something like this?  Let me get my pen back.  What if I draw something like this?  This doesn’t want to go.  Watch this.  Don’t say it.  How many of you say yes that is a polygon?  How many of you say no, it is not a polygon?  It is a polygon.",3,1,0.0,3,1,0.0,3,1.0,0.0,2,1.0,0.5773502691896257,1.0,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.4472481363695929,0.4436769312841073,-0.6009116995185203,0.4517467726226878,0.46177131378084574,-0.0701602328831606,0.7811002599976642
4535_1073,4535,4535_1073,That eight people could sit at one table.,"Okay, eight people can sit at one table.  What else do I know?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.48878682772651283,0.4681491558804161,0.42978514253140093,0.9501195311763083,0.5205083550043995,0.671113640181319,1.29391083102039
4535_415,4535,4535_415,One.  It’s like a hole in the ground.,What is ten-tenths?,3,1,0.0,3,1,0.0,2,0.0,0.5773502691896258,1,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.4384466302155101,0.420158992429142,-1.4289925011948235,0.3116206636545929,0.46005996135301275,-0.6161810970688948,-0.44753494280452877
4535_831,4535,4535_831,If we know how much the other players -,Yeah.,2,1,0.5773502691896258,2,1,0.5773502691896258,2,0.0,0.0,1,,,0.6666666666666666,0.6666666666666666,0.0,,0.6666666666666666,,0.0,-0.33927126366195276,-0.3832838207441374,-1.7320988195082478,,-0.3041369651752488,,-0.8532424970465945
4539_51,4539,4539_51,When you split it in half each side has to be congruent.,"Let’s see if what he does is – does he prove it?  You guys are the judges.  You’re going to say, yeah, Student C, you proved it, or no, you didn’t prove it.  You’re going to have to tell him why or not it is.  Go ahead, Student T.  Go help.  Student T, that was nice of you to see he was struggling and offer to assist him.  Now Student C, take the eraser.  Student T, come sit.  No, listen to me, Student C.  Erase the red line.  Erase the blue line.  Erase the green line.  Do you see the purpose of what I’m doing here? Now erase the vertical black line.  Student C, step back.  So did it work the way you wanted it?  Do you need to take a second attempt?  Student T, go back and assist him.  No.  Little 12 inches will be okay. Let Student C position it where he wants it, then you put your fingers up to hold it.  Student T, let go. Student C, grab a hold of it and put it where you want it.  Okay.  We’re going to let him have a second attempt.  Then he’s done, okay?  Student C, is it going to work?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.479511539493676,0.45794502899870576,-0.2533926893619586,0.3216910850948284,0.5093770282332688,-0.24983825684966934,0.6865160876577933
4554_1,4554,4554_1,Ms. T is in prison.,"No, not quite.  Thank you.  Okay, so we are cutting out our fraction strips and when we are finished, remind me what did I just tell you to do?  With all of the strips and the pieces?  Student C?",3,0,0.0,2,1,0.5773502691896258,1,,,1,,,0.0,0.6666666666666666,,,0.0,,0.0,-2.567846362593838,-0.402264837633082,,,-2.4765178801734504,,-0.9343935127165207
4554_105,4554,4554_105,The air that is blowing away.  They keep on blowing the six.,"Well, you need to look on the floor.  There is six.",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,-1.4208833518217237,-1.514824778947877,-0.3436857061282119,-1.090672322791075,-1.36990618424401,,-0.901204375217563
4554_108,4554,4554_108,Nobody was talking to you.,"Okay, you are in your seats, on my count, 5, 4, 3, Student B, I’m not laughing.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.3060184314905827,-2.3156890288675194,,,-2.2656635515165973,,-0.8941398595694263
4554_114,4554,4554_114,I never got an envelope.,"You never got an envelope, well, you did now.  Did anyone else not get an envelope?  Okay, remember what I said, this is your toolbox.  Put your name on the front of it.  And keep these fraction strips.  So what I want to talk to you about right now is how we are going to do this.  I am not taking questions.  I am ready to work and you need to be ready to work as well.  Okay, so what I have in front of me is I am going to take six 12ths, so I am going to find my 12ths and I’m going to count out six of them.  And you can do the same.  And you are going to line them up so that they are one beside the other just like before when they were glued or taped, before you cut them apart.  So, what do I have in front of me all lined up there?  What do I have in front of me, the way that this is right now, what is this called?",2,0,0.5773502691896258,3,1,0.0,1,,0.7071067811865476,1,,0.7071067811865476,0.3333333333333333,1.0,1.5,0.5,0.3333333333333333,0.0,0.3333333333333333,-1.4837326825962824,0.39113862050615295,0.1571999504823684,-0.704492832874502,-1.4035711920320193,-1.0702591020190135,-0.5240150344779727
4554_147,4554,4554_147,Divide both of them by 2.,"Divide them both by 2.  If you do it to the top, if you do it to the top, you do it to the?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.4707100333395931,0.43442709014374054,-0.09106207003692701,0.016054594671113493,0.5076656758054359,-0.8174236119042506,0.37845319579337994
4554_15,4554,4554_15,I didn’t get any.,"Everybody has an envelope now?  So, what I expect to see once you get going is, I want to see your strip that has ones or is one whole and then you have two halves.  You are going to take those two halves and make them into a pile of halves.  You have three what are these that you see on the board?  Take a peek.  Three what?",3,0,0.0,2,0,0.5773502691896258,1,,,1,,,0.0,0.3333333333333333,,,0.0,,0.0,-2.012450417757469,-1.227367745789165,,,-1.954780828472695,,-0.8129888438995002
4554_161,4554,4554_161,"Ms. T, how do you know that it’s the lowest that you can go?","We’ll talk about that in a minute, okay?",2,1,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,-0.15749788746255403,-1.0156896643105682,-0.821331707874074,-1.1439803031246265,-0.9259702978843505,,-0.8337785882589834
4554_177,4554,4554_177,Can we put them in the envelope?,"You need to slide them into the envelope, yep.  Which is going to be a pain because you are going to have to divide them all again when you get to your centers.",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,-1.0919100096026255,-1.107341300222939,-0.3436857061282119,-1.090672322791075,-1.0429974777662672,,-0.8472454844813347
4554_191,4554,4554_191,"Oh yeah, it’s right here.","A purple square.  Is it in there?  Because I know that it was, okay, so let’s talk about this for a minute.  It says, identify your original fraction.  I’m gonna go with my original fraction, I’m going to build is going to be 6/9ths.  All right, 6/9ths, so you are going to write 6/9ths on the paper where it says identify your original fraction.  I just have to get my classes.  Identify your original fraction, okay?  So your original fraction is what, boys and girls?",3,0,0.0,3,1,0.0,1,,,1,,,0.0,1.0,,,0.0,,0.0,-2.037159499938217,0.4924871534009756,,,-1.9107410524377386,,-0.951846540173265
4554_199,4554,4554_199,You don’t need to have any big chips.,Any chips?,5,0,0.5163977794943223,5,0,0.5163977794943223,2,,0.0,2,,0.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.3333333333333333,1.0,0.6666666666666666,-1.277719506245482,-1.2830956486473621,-0.3470646099481919,1.5733543574285909,-1.2161823450737825,1.4947814081531325,0.02591860224906047
4554_213,4554,4554_213,Because you can’t divide the same thing by 2 and 3.,"You can’t divide 2 and 3 by any other number that’s the same. Do you agree?  Okay, so does this make sense?  So this is what the next part of my picture would be.  Oops, I just messed that up.  Ignore the blue line.  Can you guys see that?  I just drew the blue line instead of the purple line I made a mistake.  2/3rds is equal to 6/9ths.  Same exact size.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,0.0,0.5773502691896258,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5437572319320977,0.5365585778767076,0.28694353835636893,-1.07735483278216,0.5782905200864082,-0.9486832980505139,-0.4449957709210908
4554_231,4554,4554_231,I lost my bag here.,Does it work?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.022246320755678,-2.085960916791804,,,-1.9342918834275593,,-0.8777571778584173
4554_258,4554,4554_258,So we don’t need to use these?,So we are not going to use these.  We are going to instead going to use—,2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,0.0,0.3333333333333333,,0.0,-1.1251571599528793,-1.2289051889913498,1.1357316088388107,-1.5641077380982273,-1.0538081204802454,,-0.9419749185479033
4554_26,4554,4554_26,To help us with our fractions.,"To help you with your fractions.  Do you guys understand that sometimes it’s easier to just see it and touch it and hold it?  Today, the job that we have is that we are going to learn to simplify fractions and we are going to use these pieces to help us to simplify them.  So, by the time I am done, I have 1, 2, 3, 4, 5, 6, 7, 8, 9, piles of fraction pieces.  And one of them is one whole strip.  And all of your scraps need to go into the blue recycling bin, please, which I just put right here. I’m not so worried about your names going on the backs of them, boys and girls, because you have your own little toolbox, the envelope you are going to keep them in, so your name does need to go on the envelope.",3,1,0.0,3,1,0.0,3,1.0,0.0,2,0.0,0.5773502691896258,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.44902040628418255,0.4276873204514604,-0.5134753187770514,-0.8690601380583338,0.4807796797872211,-0.6243640832675886,-0.48824766938624137
4554_262,4554,4554_262,That’s the street I used to live on.,"Oh, is it?",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.140577087547891,-2.3041269386295267,,,-2.0211634445382622,,-0.8710912003222345
4554_28,4554,4554_28,"So, not in the envelope?","I’m sorry, what?  It does go on the envelope.  We need to get moving here.  It’s the noise.  We don’t need to do that.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.2297003171625938,-2.37190326351113,,,-2.0822688316246096,,-0.8917641191801785
4554_37,4554,4554_37,It’s much better if you do this.,"Why does one over the other work, Student R?",2,1,0.5773502691896258,2,1,0.5773502691896258,2,2.0,0.0,2,2.0,0.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.6666666666666666,1.0,1.3333333333333333,-0.20549403438547462,-0.2096377909376527,0.8915776835380919,1.516568834414973,-0.17047141014028852,1.45228208603397,0.9215468543765413
4554_39,4554,4554_39,So it’s faster to cut.,"It’s faster to cut, but how can you make that work?  Why does it work?",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,0.6666666666666666,-1.0610128982907403,-1.0784210644664063,1.05853143542304,1.4327950647569208,-0.9921111697804686,1.3666633071248098,0.007355860935225704
4554_41,4554,4554_41,It works because it’s the same—,It’s the same what?,2,1,0.5773502691896258,2,1,0.5773502691896258,1,,0.7071067811865476,2,1.0,0.0,0.6666666666666666,0.6666666666666666,1.5,1.0,0.6666666666666666,0.0,0.6666666666666666,-0.33526545539233804,-0.363542796419194,0.03524974800871544,-0.1317284398206262,-0.27691826548583204,-0.9180448693219285,-0.07907157603034227
4554_46,4554,4554_46,So you should do that.,"I could, but I’m gonna go this way right now.  If  you are sitting beside somebody who just returned from music and is trying to catch up to us—",2,1,0.5773502691896258,2,1,0.5773502691896258,2,1.0,0.0,2,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,0.0,-0.36652724045390506,-0.3486157469351445,-0.3663025119721223,-1.1045858228925844,-0.32588196061859187,,-0.8441669364074901
4554_50,4554,4554_50,After we are finished cutting them—,"No, you don’t cut them.  After you finish cutting them, you put them in neat stacks.  By fraction, so if you have halves, you put all the halves together.  You have it exactly the way you should.  Your name goes on the envelope, Student C.",2,0,0.5773502691896258,3,1,0.0,1,,,1,,,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,,0.0,-1.199774937860455,0.46064312121301415,-0.3436857061282119,-1.090672322791075,-1.124286976979065,,-0.9219941195770464
4554_52,4554,4554_52,"Ms. T, are we going to do anything for Valentine ’s Day?","Nope, yeah, we’re going to come to school and we may have a special activity, but other than that, we’re not going to do, we’re not going to do—",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.449459629383709,-2.6219906292625383,,,-2.350578082088725,,-0.9350692417831367
4554_60,4554,4554_60,I am staying single for life.  There is no way.,"All right, let’s see who’s done here.  This is taking much longer than I thought.  You got it, Student C, you are good to go.  You are going to have a hard time with this because you stacked them in crazy little piles.  How about if you bring all these 12’s over here and all these fourths.  We are missing one of these.  Trash?",3,0,0.0,3,1,0.0,1,,,1,,,0.0,1.0,,,0.0,,0.0,-2.1911225027836427,0.4782006916631083,,,-2.0403058818817943,,-0.9173515582246479
4554_76,4554,4554_76,Can the camera hear us?,Yes.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.132855374915103,-2.1165556560433667,,,-2.0526063491013335,,-0.9046755792423685
4554_81,4554,4554_81,That’s what I told you.,"Okay, so we are just going to continue on the way we started. Student C, you have it set up exactly the way you should have things set up.  Boys and girls, if your desk doesn’t look like, Student C or Student I, or Student B, you need to make it look like that and get going right now.  We should be just about done.  Yep, Scrap paper gets thrown out.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.8804652334109029,-1.9076480278428731,,,-1.7702670082940972,,-0.8544515071169277
4554_95,4554,4554_95,"Oh well, I do not care.","Almost done with pieces, boys and girls?  Student F, I’m going to help you.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.0688425764013134,-2.13691490971906,,,-1.9895439314764112,,-0.9315980201343175
4557_73,4557,4557_73,If it was one third—,"You only put the second one.  Be careful not to move – all right.  Make sure you put multiplication.  Those don’t.  One half.  This should be 2.  Flip it this way.  2 over 1.  Watch me.  2 over 1 stays the same, times – then you flip this again, 2 over 1.  How many new units do you have?  Think about your answer.  You answer was 1.  It wasn’t 1 when we distributed it out.  You started out with two wholes, but how many groups did you have at the end?  Four new groups. Four one halves, or four new groups divided up.  Now think about how you’d use this in real life, and think about if you had two cups and you divided it out by thirds instead.  What would that mathematically look like?  Did you figure out cooking?  Now what if you took those two cups and divided them out, and instead of half cups you did thirds?  See if you can talk about that.  What did you find?  How many do you have?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.44523870340073457,0.4281868049740812,-0.05370247702557481,0.16549799217810043,0.4672581493089198,-0.605592818417153,0.487325353968228
4557_93,4557,4557_93,You have to have a denominator.,"You do have to have a denominator.  That’s what you’re doing. You’re redistributing it to make it equal.  So then take those fourths out.  All right.  So now how much does each person get?  I give one to her and one to her of the half, one fourth right?  This is not really – it’s part of it but we’re not dealing with it.  We say we’re redistributing the whole, and then we break into halves, then we break that half amongst people.  It’s like a progressive thing.  How can we show that?  Show a whole, then a half, then the half being divided into how many pieces amongst two people?  Fourths.  So each person gets how much?  One fourth.  You have two.  You had one half.  Start with your whole, draw a picture.  Then put a half. There’s two wholes because you’re taking part of the whole.  Then you’re exchanging that half so you can break it into two more pieces.  Then do it mathematically.  What does that look like when we do it?  Think about real life.  What did you guys find? You took the two whole cups.  Did you distribute them out?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,2.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.4140518545805209,0.4050747653805969,0.5280096867286972,0.856688370753345,0.43290116235013426,0.5020937728376439,1.172196561849834
455_170,455,455_170,"Miss L gets – you could figure it out by doing like 6 times 3, it equals 18.",Why did you do 6 times 3?,3,1,0.0,3,1,0.0,3,2.0,0.0,3,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.4905216873226587,0.452454155101128,0.8564994908668607,1.2447096269024505,0.518218428703225,1.1441858940995722,1.5572579149417767
455_318,455,455_318,Those are supposed to be 2 in each group.,"No, why do you say 2 in each group?  This number is not how many are in each group.",3,1,0.0,3,1,0.0,3,2.0,0.0,1,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.47170529115796933,0.4436227570190654,0.8207639263694766,0.0541250528489016,0.49805455528395876,0.2749714416989478,0.396068573545215
4561_271,4561,4561_271,"I don’t know.  Oh, so you can know it and to study.",So – but what does an X and a line mean?  Why do we need a parent’s signature?,2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,0.6666666666666666,-1.2219047514930272,-1.2599335404640162,1.1357316088388107,1.0340970128494724,-1.1927168633751661,0.9343531843023134,-0.09070513872536978
4562_127,4562,4562_127,You go over one and up two.,"Yeah, this is marked off by even numbers.  So if I’m going – middle.  Good job.  Over one, up two.  Good job.  And now let’s to go to G’s second season.",3,1,0.0,3,1,0.0,3,2.0,0.0,2,1.0,0.5773502691896258,1.0,1.0,2.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.4472481363695929,0.4436769312841073,0.8950456489974868,-0.4437894825859547,0.46177131378084574,-0.772343571837897,-0.08504618694574238
4562_17,4562,4562_17,"G and T are both members of the high school ___ ___ team.  At practice they – sorry, at practice each day they practiced various?",Mm-hmm.,2,1,0.5773502691896258,2,1,0.5773502691896258,2,1.0,0.0,2,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,0.0,-0.18183607691445428,-0.20268442640430426,-0.7050240359143876,-1.5050686993383111,-0.1330630082104772,,-0.9518495424171863
4562_176,4562,4562_176,– the key and you put the color above the names.  Like what’s the key for?,"The key is to tell you, like if I didn’t put that G was red, if someone didn’t have access to this information and they walked, they would have no clue what in the world that meant.",3,1,0.0,3,1,0.0,3,2.0,0.0,3,0.0,0.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.41248560059128075,0.3887765663127261,1.3407300297612874,-1.3284302696029913,0.43117162045067775,,-0.9118846217458962
4562_19,4562,4562_19,"Various moves to get a pin and if ___ ____ pin, the other instantly wins the match.  T gets three times as many pins as G each ____ ___ season.  Make a graph to show the number of pins they each get.  How many will they each have in the fifth season?  Record the answer on the table and graph. What is the rule for T’s pattern?  What’s the rule for G’s pattern?","All right, good.  As usual Teacher T wrote a very personal graphing practice.  Her brother-in-law is G.  This guy, who is a state winning wrestler and T, boys and girls, is the only wrestler – just as trivia – in the state of Georgia that from ninth grade to tenth grade, eleventh grade, and twelfth grade, he won state in his division every single year.  Pretty interesting and cool, which I think it’s really funny to think about now.  Yes?",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,0.0,0.0,1.0,1.0,1.3333333333333333,0.0,1.0,,0.0,0.41067222812344256,0.38948964567641525,0.19303267349165787,-1.4464076956635477,0.42817249588397305,,-0.9722391778900427
4562_192,4562,4562_192,H received twice as many votes each day as R did.  Make a graph to show the number of votes they each get.  How many will they each have in the fifth day?  Record the answer on the table and graph.  What is the rule for R’s pattern?  What is the rule for H’s pattern?,"Well, once again our dear friend made this personal.  You may not know this but R is the name of Teacher T’s baby that’s due any day now.",3,1,0.0,2,0,0.5773502691896258,1,,,1,,,1.0,0.3333333333333333,2.0,0.0,0.3333333333333333,,0.0,0.44051328374426707,-1.245240526412605,1.05853143542304,-1.2895155582812283,-1.147680501998345,,-0.9142730101508031
4562_194,4562,4562_194,And H is her other –,"Well, believe it or not her other daughter’s name is M, but she used her in an earlier.  R can be a girl’s name or a guy’s name.",2,0,0.5773502691896258,3,0,0.0,1,,,1,,,0.3333333333333333,0.0,,,0.0,,0.0,-1.5156913378855557,-2.4487792085708815,,,-2.161219896028889,,-0.9385344884394403
4562_196,4562,4562_196,I know but in her tummy is R a girl?,"Yes, I’m sorry.  R is a baby girl who apparently is running for class president, which would make her the youngest class president in the history of class presidents.  Yes?",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,0.0,0.3333333333333333,,0.0,-1.5486245835894128,-1.6158261164949372,0.6859602184407099,-1.3253071258608065,-1.4404452504967944,,-0.9272180361038244
4562_216,4562,4562_216,But how do you get negatives?,You get to learn that in sixth grade and you know what –,3,1,0.0,3,1,0.0,1,,1.0,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.5003691754960441,0.48344798070429035,-0.3735189620292681,-1.2079897243259408,0.5230479901078645,,-0.9010863267572349
4562_228,4562,4562_228,I know what’s smaller than one.,Okay.,3,1,0.0,3,1,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.41578155558317814,0.40658561005496385,-0.440833682740142,-1.3527915095716503,0.4375581746308972,,-0.9447751456987309
